,NAME,Total Commuters,Driving Alone,Carpooling,Public Transportation,Walking,Cycling,Other Means,Worked from Home,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total Population,Median Income,Poverty Count,Median Age,Total Housing Units,Housing Units,Occupied Housing Units,Median Housing Value,Average Household Size,Median Gross Rent,state,county,tract,Poverty Rate,Labor Force 16-19,Labor Force 20-24,Labor Force 25-29,Labor Force 30-34,Labor Force 35-39,Labor Force 40-44,Labor Force 45-49,Labor Force 50-54,Housing Density,Housing Availability
532,"Census Tract 9503, Gogebic County, Michigan",1142.0,946.0,862.0,0.0,0.0,0.0,0.0,0.0,2283.0,5.0,10.0,15.0,0.0,2.0,46.0,2361.0,708.0,383.0,50.2,1569.0,1569.0,1085.0,79800.0,2.15,,26,053,950300,16.221939855993224,60,31,96,231,34,72,0,0,664.548919949174,30.847673677501593
533,"Census Tract 9505, Gogebic County, Michigan",783.0,737.0,682.0,0.0,0.0,0.0,0.0,0.0,1982.0,130.0,20.0,5.0,0.0,19.0,20.0,2176.0,437.0,312.0,52.8,1360.0,1360.0,1135.0,48700.0,1.92,,26,053,950500,14.338235294117647,66,34,127,135,7,65,0,0,625.0,16.544117647058822
534,"Census Tract 9506, Gogebic County, Michigan",1424.0,1315.0,1105.0,49.0,0.0,0.0,0.0,0.0,2868.0,0.0,27.0,21.0,32.0,0.0,41.0,2989.0,718.0,291.0,41.4,1719.0,1719.0,1462.0,65700.0,1.97,65616200.0,26,053,950600,9.735697557711608,131,120,183,200,73,39,0,0,575.1087320173972,14.950552646887724
535,"Census Tract 9507, Gogebic County, Michigan",1003.0,943.0,903.0,4.0,0.0,0.0,0.0,0.0,2326.0,11.0,37.0,0.0,11.0,9.0,21.0,2415.0,665.0,296.0,53.0,1685.0,1685.0,1012.0,114800.0,2.3,131068600.0,26,053,950700,12.256728778467908,55,39,203,200,63,176,0,0,697.7225672877846,39.9406528189911
536,"Census Tract 9508, Gogebic County, Michigan",919.0,817.0,788.0,0.0,0.0,0.0,0.0,0.0,2092.0,178.0,315.0,7.0,4.0,0.0,89.0,2685.0,614.0,251.0,55.4,2534.0,2534.0,1047.0,138900.0,2.08,219241600.0,26,053,950800,9.348230912476723,17,45,56,186,97,100,0,0,943.7616387337058,58.68192580899764
537,"Census Tract 9900, Gogebic County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,053,990000,,0,0,0,0,0,0,0,0,,
538,"Census Tract 5501.01, Grand Traverse County, Michigan",3170.0,2786.0,2256.0,0.0,0.0,0.0,0.0,0.0,5662.0,117.0,0.0,0.0,0.0,0.0,137.0,5916.0,1634.0,295.0,40.2,2416.0,2416.0,2196.0,233300.0,2.69,,26,055,550101,4.986477349560515,84,405,461,422,169,183,0,0,408.3840432724814,9.105960264900661
539,"Census Tract 5501.02, Grand Traverse County, Michigan",1449.0,1133.0,1045.0,0.0,0.0,0.0,39.0,0.0,3004.0,7.0,64.0,54.0,0.0,65.0,227.0,3421.0,1034.0,159.0,53.3,2141.0,2141.0,1392.0,262300.0,2.44,544461000.0,26,055,550102,4.647763811750949,31,51,165,286,136,70,0,0,625.8403975445776,34.98365249883232
540,"Census Tract 5502, Grand Traverse County, Michigan",2322.0,2143.0,1974.0,0.0,0.0,0.0,0.0,0.0,4182.0,17.0,93.0,31.0,0.0,0.0,90.0,4413.0,1273.0,262.0,54.4,2596.0,2596.0,1892.0,214000.0,2.33,496972700.0,26,055,550200,5.937004305461137,132,117,203,605,61,165,0,0,588.2619533197371,27.11864406779661
541,"Census Tract 5503, Grand Traverse County, Michigan",3109.0,2826.0,2455.0,8.0,0.0,0.0,0.0,0.0,6585.0,4.0,34.0,48.0,0.0,17.0,160.0,6848.0,1683.0,520.0,37.8,2889.0,2889.0,2296.0,185700.0,2.96,,26,055,550300,7.593457943925233,157,322,529,494,182,102,0,0,421.875,20.526133610245758
542,"Census Tract 5504.01, Grand Traverse County, Michigan",1270.0,1132.0,948.0,0.0,0.0,0.0,0.0,0.0,2021.0,19.0,34.0,19.0,48.0,0.0,0.0,2141.0,510.0,256.0,54.0,1307.0,1307.0,951.0,220100.0,2.08,242700000.0,26,055,550401,11.957029425502101,73,59,161,256,11,68,0,0,610.4624007473143,27.23794950267789
543,"Census Tract 5504.02, Grand Traverse County, Michigan",2839.0,2445.0,2033.0,0.0,0.0,0.0,0.0,0.0,4625.0,96.0,74.0,0.0,0.0,20.0,94.0,4909.0,1310.0,51.0,38.2,1803.0,1803.0,1692.0,237000.0,2.9,,26,055,550402,1.0389081279282948,122,167,499,619,109,74,0,0,367.28457934406197,6.156405990016639
544,"Census Tract 5505, Grand Traverse County, Michigan",3274.0,2826.0,2484.0,0.0,0.0,0.0,0.0,0.0,5686.0,2.0,36.0,17.0,0.0,84.0,177.0,6002.0,1558.0,1021.0,38.0,2665.0,2665.0,2301.0,147000.0,2.6,,26,055,550500,17.01099633455515,135,167,547,549,129,134,0,0,444.01866044651786,13.658536585365855
545,"Census Tract 5506.01, Grand Traverse County, Michigan",1252.0,1038.0,944.0,0.0,3.0,0.0,0.0,0.0,2661.0,0.0,0.0,13.0,0.0,0.0,91.0,2765.0,754.0,188.0,39.0,1044.0,1044.0,942.0,283500.0,2.86,282150500.0,26,055,550601,6.799276672694394,51,99,267,229,24,8,0,0,377.5768535262206,9.770114942528735
546,"Census Tract 5506.02, Grand Traverse County, Michigan",2931.0,2429.0,2205.0,0.0,0.0,0.0,0.0,0.0,5497.0,26.0,0.0,74.0,0.0,0.0,194.0,5791.0,1650.0,442.0,41.6,2274.0,2274.0,2110.0,217000.0,2.72,449722900.0,26,055,550602,7.632533241236401,36,132,581,413,111,178,0,0,392.6782939043343,7.211961301671065
547,"Census Tract 5506.03, Grand Traverse County, Michigan",959.0,893.0,841.0,0.0,0.0,0.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,68.0,32.0,2041.0,495.0,245.0,35.7,928.0,928.0,697.0,209000.0,2.87,,26,055,550603,12.003919647231749,54,14,258,151,16,19,0,0,454.67907888290057,24.892241379310345
548,"Census Tract 5507.01, Grand Traverse County, Michigan",2326.0,2219.0,2081.0,0.0,0.0,0.0,0.0,0.0,4976.0,0.0,173.0,22.0,0.0,0.0,47.0,5218.0,1379.0,693.0,41.5,2222.0,2222.0,2035.0,267100.0,2.54,466413600.0,26,055,550701,13.280950555768495,96,38,444,446,72,162,0,0,425.8336527405136,8.415841584158416
549,"Census Tract 5507.02, Grand Traverse County, Michigan",2110.0,1938.0,1629.0,9.0,0.0,0.0,0.0,0.0,4323.0,71.0,164.0,16.0,0.0,9.0,115.0,4698.0,997.0,448.0,45.8,2443.0,2443.0,2140.0,257500.0,2.16,,26,055,550702,9.53597275436356,85,243,328,338,45,37,0,0,520.0085142613877,12.402783462955384
550,"Census Tract 5508.01, Grand Traverse County, Michigan",1560.0,1505.0,1266.0,0.0,0.0,0.0,0.0,0.0,2375.0,0.0,0.0,32.0,0.0,3.0,229.0,2639.0,597.0,338.0,39.8,1053.0,1053.0,917.0,235200.0,2.86,,26,055,550801,12.807881773399016,76,117,209,279,125,41,0,0,399.0147783251232,12.91547958214625
551,"Census Tract 5508.02, Grand Traverse County, Michigan",2288.0,1923.0,1713.0,0.0,61.0,0.0,0.0,0.0,3999.0,26.0,0.0,27.0,0.0,8.0,90.0,4150.0,1129.0,201.0,49.7,1927.0,1927.0,1707.0,292600.0,2.42,552461000.0,26,055,550802,4.843373493975903,166,81,444,458,136,220,0,0,464.33734939759034,11.41670991177997
552,"Census Tract 5509, Grand Traverse County, Michigan",2373.0,1944.0,1688.0,14.0,13.0,0.0,0.0,0.0,4629.0,4.0,0.0,0.0,0.0,90.0,141.0,4864.0,1535.0,438.0,56.7,2913.0,2913.0,2065.0,505200.0,2.35,,26,055,550900,9.004934210526317,40,128,141,453,123,268,0,0,598.889802631579,29.11088225197391
553,"Census Tract 5510, Grand Traverse County, Michigan",1994.0,1529.0,1340.0,0.0,43.0,0.0,0.0,0.0,4289.0,26.0,7.0,0.0,0.0,14.0,140.0,4476.0,1145.0,375.0,49.1,2365.0,2365.0,2137.0,338500.0,2.0,564520000.0,26,055,551000,8.378016085790884,62,158,223,392,67,206,0,0,528.3735478105451,9.640591966173362
554,"Census Tract 5511, Grand Traverse County, Michigan",2201.0,1927.0,1644.0,0.0,34.0,0.0,0.0,0.0,3569.0,86.0,0.0,29.0,17.0,0.0,68.0,3769.0,837.0,319.0,44.2,1930.0,1930.0,1642.0,184600.0,2.28,233297500.0,26,055,551100,8.463783496948793,270,81,350,347,71,85,0,0,512.0721676837358,14.922279792746112
555,"Census Tract 5512, Grand Traverse County, Michigan",1721.0,1185.0,1010.0,0.0,75.0,0.0,0.0,0.0,3084.0,72.0,72.0,37.0,0.0,0.0,162.0,3427.0,752.0,343.0,42.4,2038.0,2038.0,1669.0,236500.0,1.95,,26,055,551200,10.008754012255618,65,128,357,192,93,38,0,0,594.6892325649255,18.105986261040236
556,"Census Tract 5513.01, Grand Traverse County, Michigan",601.0,437.0,405.0,0.0,87.0,0.0,0.0,0.0,1470.0,104.0,0.0,0.0,0.0,0.0,51.0,1625.0,400.0,580.0,25.9,749.0,749.0,749.0,148000.0,2.16,,26,055,551301,35.69230769230769,16,79,48,13,52,14,0,0,460.9230769230769,0.0
557,"Census Tract 5513.02, Grand Traverse County, Michigan",1976.0,1774.0,1657.0,0.0,47.0,0.0,0.0,0.0,3539.0,19.0,27.0,0.0,0.0,124.0,98.0,3807.0,808.0,1182.0,35.3,1975.0,1975.0,1835.0,46100.0,1.95,71605000.0,26,055,551302,31.048069345941688,36,218,422,296,40,67,0,0,518.7811925400578,7.088607594936709
558,"Census Tract 5513.03, Grand Traverse County, Michigan",1246.0,1078.0,964.0,0.0,15.0,0.0,0.0,0.0,2816.0,12.0,0.0,0.0,0.0,15.0,56.0,2899.0,547.0,748.0,45.1,1492.0,1492.0,1442.0,148100.0,1.91,,26,055,551303,25.802000689893067,33,167,261,103,49,51,0,0,514.660227664712,3.351206434316354
559,"Census Tract 5514, Grand Traverse County, Michigan",2872.0,2113.0,1899.0,0.0,29.0,0.0,0.0,0.0,4958.0,10.0,9.0,100.0,0.0,27.0,264.0,5368.0,1227.0,496.0,44.5,2604.0,2604.0,2281.0,299900.0,2.21,412980000.0,26,055,551400,9.239940387481372,66,322,399,419,97,130,0,0,485.096870342772,12.403993855606759
560,"Census Tract 5515, Grand Traverse County, Michigan",1506.0,1008.0,921.0,0.0,3.0,0.0,0.0,0.0,3116.0,27.0,0.0,73.0,12.0,0.0,147.0,3375.0,877.0,224.0,41.6,1527.0,1527.0,1423.0,434300.0,2.34,,26,055,551500,6.637037037037037,61,69,271,263,115,126,0,0,452.44444444444446,6.810740013097577
561,"Census Tract 9900, Grand Traverse County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,055,990000,,0,0,0,0,0,0,0,0,,
562,"Census Tract 1, Gratiot County, Michigan",1616.0,1505.0,1377.0,0.0,0.0,0.0,0.0,0.0,3672.0,0.0,7.0,0.0,0.0,5.0,116.0,3800.0,1202.0,522.0,46.2,1751.0,1751.0,1629.0,104000.0,2.32,180955300.0,26,057,000100,13.736842105263158,51,105,254,299,83,101,0,0,460.7894736842105,6.9674471730439755
563,"Census Tract 2, Gratiot County, Michigan",2333.0,2162.0,1936.0,0.0,0.0,0.0,0.0,0.0,4816.0,41.0,14.0,16.0,0.0,52.0,73.0,5012.0,1414.0,325.0,42.1,2042.0,2042.0,1924.0,149700.0,2.6,314207500.0,26,057,000200,6.484437350359137,91,143,441,425,107,109,0,0,407.4221867517957,5.778648383937316
564,"Census Tract 3, Gratiot County, Michigan",1914.0,1782.0,1594.0,0.0,13.0,0.0,0.0,0.0,4395.0,97.0,4.0,7.0,0.0,10.0,108.0,4621.0,1222.0,619.0,41.2,2014.0,2014.0,1838.0,93900.0,2.43,,26,057,000300,13.395368967755896,87,147,329,313,75,71,0,0,435.8363990478251,8.738828202581926
565,"Census Tract 4, Gratiot County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0,1845.0,21.0,36.0,0.0,22.0,336.0,3767.0,0.0,0.0,37.7,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,057,000400,0.0,0,0,0,0,0,62,0,0,0.0,
566,"Census Tract 5, Gratiot County, Michigan",2034.0,1644.0,1429.0,0.0,36.0,0.0,0.0,0.0,5243.0,89.0,6.0,112.0,0.0,0.0,60.0,5510.0,1146.0,1041.0,32.1,2346.0,2346.0,2126.0,85100.0,2.13,96162700.0,26,057,000500,18.892921960072595,100,266,389,254,87,75,0,0,425.7713248638839,9.377664109121909
567,"Census Tract 6, Gratiot County, Michigan",2181.0,1784.0,1681.0,0.0,5.0,0.0,0.0,0.0,4024.0,163.0,10.0,50.0,0.0,40.0,157.0,4444.0,1063.0,910.0,32.6,1743.0,1743.0,1659.0,76100.0,2.29,115725700.0,26,057,000600,20.477047704770477,158,241,299,237,25,205,0,0,392.2142214221422,4.819277108433735
568,"Census Tract 7, Gratiot County, Michigan",1411.0,1316.0,1202.0,9.0,0.0,0.0,0.0,0.0,3013.0,10.0,0.0,0.0,25.0,11.0,107.0,3166.0,876.0,448.0,43.0,1358.0,1358.0,1273.0,96500.0,2.49,132340400.0,26,057,000700,14.150347441566646,44,99,261,312,35,87,0,0,428.93240682248893,6.25920471281296
569,"Census Tract 8, Gratiot County, Michigan",1762.0,1641.0,1531.0,0.0,0.0,0.0,0.0,0.0,3789.0,26.0,0.0,0.0,0.0,44.0,231.0,4090.0,1099.0,324.0,43.1,1742.0,1742.0,1593.0,141700.0,2.54,225524600.0,26,057,000800,7.921760391198044,131,113,263,400,92,104,0,0,425.91687041564796,8.553386911595867
570,"Census Tract 9, Gratiot County, Michigan",1521.0,1419.0,1272.0,6.0,0.0,0.0,0.0,0.0,3197.0,140.0,9.0,11.0,0.0,41.0,89.0,3487.0,951.0,539.0,42.1,1462.0,1462.0,1337.0,110800.0,2.56,,26,057,000900,15.457413249211358,22,115,276,302,34,85,0,0,419.2715801548609,8.549931600547197
571,"Census Tract 10, Gratiot County, Michigan",1942.0,1742.0,1537.0,0.0,38.0,0.0,0.0,0.0,3647.0,53.0,25.0,0.0,0.0,37.0,99.0,3861.0,1063.0,729.0,36.6,1599.0,1599.0,1480.0,115800.0,2.53,165716500.0,26,057,001000,18.88111888111888,112,168,295,348,77,49,0,0,414.14141414141415,7.442151344590369
572,"Census Tract 501.01, Hillsdale County, Michigan",1055.0,961.0,918.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,4.0,0.0,0.0,0.0,24.0,2036.0,677.0,13.0,49.1,1130.0,1130.0,880.0,194100.0,2.31,181497000.0,26,059,050101,0.6385068762278978,21,27,130,262,43,28,0,0,555.0098231827112,22.123893805309734
573,"Census Tract 501.02, Hillsdale County, Michigan",932.0,891.0,855.0,8.0,0.0,0.0,0.0,0.0,2486.0,6.0,0.0,1.0,0.0,0.0,0.0,2493.0,726.0,295.0,48.5,1397.0,1397.0,984.0,193100.0,2.53,207725500.0,26,059,050102,11.83313277176093,15,49,174,223,56,184,0,0,560.369033293221,29.563350035790982
574,"Census Tract 502, Hillsdale County, Michigan",1321.0,1254.0,1190.0,0.0,1.0,0.0,0.0,0.0,2845.0,15.0,10.0,1.0,0.0,0.0,64.0,2935.0,752.0,277.0,48.2,1360.0,1360.0,1164.0,126300.0,2.51,,26,059,050200,9.437819420783645,71,73,219,262,52,105,0,0,463.37308347529813,14.411764705882351
575,"Census Tract 503, Hillsdale County, Michigan",1013.0,912.0,749.0,0.0,2.0,0.0,0.0,0.0,2129.0,3.0,18.0,0.0,0.0,0.0,52.0,2202.0,554.0,255.0,42.0,1009.0,1009.0,916.0,105500.0,2.39,91289500.0,26,059,050300,11.580381471389646,75,56,130,211,57,85,0,0,458.21980018165306,9.217046580773044
576,"Census Tract 504, Hillsdale County, Michigan",1813.0,1578.0,1481.0,0.0,9.0,0.0,0.0,0.0,4468.0,54.0,0.0,10.0,0.0,43.0,30.0,4605.0,1159.0,993.0,42.2,2359.0,2359.0,1730.0,146600.0,2.64,,26,059,050400,21.563517915309447,53,142,288,315,96,138,0,0,512.2692725298588,26.663840610428146
577,"Census Tract 505, Hillsdale County, Michigan",1734.0,1415.0,1190.0,4.0,0.0,0.0,0.0,0.0,4203.0,76.0,74.0,49.0,0.0,0.0,145.0,4547.0,1014.0,978.0,30.9,1705.0,1705.0,1537.0,124200.0,2.69,,26,059,050500,21.508687046404223,57,134,303,255,36,69,0,0,374.9725093468221,9.853372434017595
578,"Census Tract 506, Hillsdale County, Michigan",1335.0,1195.0,1103.0,3.0,0.0,0.0,0.0,0.0,3166.0,1.0,13.0,8.0,0.0,10.0,100.0,3298.0,899.0,375.0,52.2,1625.0,1625.0,1370.0,151500.0,2.4,196942900.0,26,059,050600,11.370527592480292,31,88,207,288,27,85,0,0,492.7228623408126,15.692307692307692
579,"Census Tract 507, Hillsdale County, Michigan",2128.0,1533.0,1408.0,21.0,8.0,0.0,0.0,0.0,4315.0,95.0,2.0,41.0,0.0,36.0,241.0,4730.0,748.0,901.0,29.4,1812.0,1812.0,1735.0,117100.0,2.13,,26,059,050700,19.048625792811837,317,295,215,213,21,50,0,0,383.08668076109933,4.24944812362031
580,"Census Tract 508, Hillsdale County, Michigan",1095.0,834.0,760.0,0.0,11.0,0.0,0.0,0.0,2286.0,12.0,0.0,0.0,0.0,64.0,46.0,2408.0,604.0,405.0,39.4,997.0,997.0,932.0,89200.0,2.54,70863500.0,26,059,050800,16.818936877076414,47,93,240,132,4,43,0,0,414.03654485049833,6.519558676028084
581,"Census Tract 509, Hillsdale County, Michigan",2303.0,2153.0,1996.0,0.0,0.0,0.0,0.0,0.0,4674.0,0.0,0.0,45.0,0.0,4.0,125.0,4848.0,1466.0,336.0,46.2,2462.0,2462.0,2019.0,178000.0,2.39,,26,059,050900,6.9306930693069315,85,186,428,429,94,81,0,0,507.8382838283828,17.993501218521526
582,"Census Tract 510, Hillsdale County, Michigan",2090.0,1932.0,1669.0,0.0,0.0,0.0,0.0,0.0,4371.0,38.0,12.0,0.0,0.0,91.0,90.0,4602.0,1204.0,534.0,49.2,2316.0,2316.0,1871.0,119300.0,2.46,245592500.0,26,059,051000,11.603650586701434,76,243,220,367,115,161,0,0,503.25945241199474,19.214162348877377
583,"Census Tract 511, Hillsdale County, Michigan",1340.0,1144.0,1037.0,0.0,16.0,0.0,0.0,0.0,3438.0,2.0,0.0,0.0,0.0,3.0,58.0,3501.0,979.0,536.0,44.9,1805.0,1805.0,1354.0,131300.0,2.58,163734500.0,26,059,051100,15.309911453870322,40,75,275,319,71,119,0,3,515.5669808626106,24.986149584487535
584,"Census Tract 512, Hillsdale County, Michigan",1289.0,1129.0,1040.0,0.0,0.0,0.0,0.0,0.0,3345.0,0.0,3.0,5.0,0.0,8.0,107.0,3468.0,869.0,883.0,37.3,1488.0,1488.0,1191.0,98700.0,2.9,176748500.0,26,059,051200,25.46136101499423,36,159,229,249,43,71,0,0,429.06574394463667,19.959677419354836
585,"Census Tract 1, Houghton County, Michigan",1052.0,954.0,853.0,37.0,0.0,0.0,0.0,0.0,2709.0,3.0,63.0,93.0,0.0,0.0,10.0,2878.0,815.0,335.0,43.7,1993.0,1993.0,1067.0,143000.0,2.7,166547800.0,26,061,000100,11.640027797081306,84,37,222,202,38,111,0,0,692.494788047255,46.462619167084796
586,"Census Tract 2, Houghton County, Michigan",1284.0,1083.0,914.0,3.0,0.0,0.0,0.0,0.0,3093.0,22.0,0.0,0.0,0.0,0.0,11.0,3126.0,693.0,448.0,34.8,1477.0,1477.0,1213.0,78900.0,2.58,,26,061,000200,14.33141394753679,44,94,338,187,22,86,0,0,472.4888035828535,17.87406905890318
587,"Census Tract 3, Houghton County, Michigan",850.0,657.0,582.0,0.0,0.0,0.0,0.0,0.0,2019.0,6.0,2.0,7.0,0.0,62.0,54.0,2150.0,428.0,501.0,51.4,1455.0,1455.0,1065.0,53600.0,2.0,40594700.0,26,061,000300,23.30232558139535,30,41,119,205,25,125,0,0,676.7441860465117,26.804123711340207
588,"Census Tract 4, Houghton County, Michigan",1548.0,1400.0,1258.0,0.0,0.0,0.0,0.0,0.0,3137.0,31.0,9.0,14.0,0.0,22.0,61.0,3274.0,809.0,403.0,42.5,1741.0,1741.0,1444.0,75600.0,2.22,111776400.0,26,061,000400,12.309102015882713,83,182,229,201,86,106,0,0,531.7654245571167,17.059161401493395
589,"Census Tract 5, Houghton County, Michigan",1756.0,1507.0,1422.0,13.0,0.0,0.0,0.0,0.0,4027.0,26.0,11.0,42.0,3.0,13.0,114.0,4236.0,924.0,316.0,35.0,1837.0,1837.0,1457.0,180100.0,2.83,243493500.0,26,061,000500,7.459867799811143,161,147,308,271,98,86,0,0,433.6638338054769,20.685900925421883
590,"Census Tract 6, Houghton County, Michigan",2059.0,1513.0,1179.0,0.0,0.0,0.0,0.0,0.0,3493.0,32.0,0.0,78.0,0.0,31.0,143.0,3777.0,647.0,755.0,29.2,1768.0,1768.0,1453.0,101000.0,2.36,85344000.0,26,061,000600,19.989409584326186,148,444,186,257,80,52,0,0,468.0963727826317,17.816742081447963
591,"Census Tract 7, Houghton County, Michigan",1267.0,1122.0,995.0,0.0,0.0,0.0,0.0,0.0,3059.0,15.0,12.0,5.0,0.0,0.0,42.0,3133.0,780.0,224.0,40.6,1679.0,1679.0,1129.0,165700.0,2.76,181121000.0,26,061,000700,7.149696776252792,42,149,168,250,71,99,0,0,535.9080753271625,32.75759380583681
592,"Census Tract 8, Houghton County, Michigan",2411.0,1188.0,1023.0,0.0,9.0,0.0,0.0,0.0,5603.0,198.0,63.0,665.0,11.0,19.0,264.0,6823.0,588.0,1845.0,21.7,2165.0,2165.0,2028.0,202600.0,2.22,103263400.0,26,061,000800,27.04089110362011,425,607,173,114,56,77,0,0,317.3091015682251,6.327944572748267
593,"Census Tract 9, Houghton County, Michigan",2433.0,2134.0,1884.0,0.0,0.0,0.0,0.0,0.0,4559.0,40.0,25.0,88.0,0.0,0.0,155.0,4867.0,1016.0,783.0,27.9,2007.0,2007.0,1623.0,149800.0,2.99,,26,061,000900,16.08793918224779,188,446,392,269,95,47,0,0,412.3690158208342,19.13303437967115
594,"Census Tract 10, Houghton County, Michigan",1221.0,1075.0,995.0,0.0,0.0,0.0,0.0,0.0,3053.0,11.0,5.0,39.0,12.0,4.0,97.0,3221.0,821.0,338.0,47.2,2502.0,2502.0,1405.0,139800.0,2.27,,26,061,001000,10.493635516920211,40,45,162,281,62,126,0,0,776.777398323502,43.8449240607514
595,"Census Tract 9900, Houghton County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,061,990000,,0,0,0,0,0,0,0,0,,
596,"Census Tract 9901, Houghton County, Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,26,061,990100,,0,0,0,0,0,0,0,0,,
597,"Census Tract 9501, Huron County, Michigan",484.0,362.0,329.0,0.0,43.0,0.0,0.0,0.0,1263.0,5.0,6.0,0.0,0.0,18.0,26.0,1318.0,333.0,165.0,59.7,1696.0,1696.0,720.0,137000.0,1.81,,26,063,950100,12.51896813353566,11,63,62,65,33,77,0,0,1286.7981790591805,57.54716981132076
598,"Census Tract 9502, Huron County, Michigan",882.0,788.0,741.0,0.0,2.0,0.0,0.0,0.0,2009.0,0.0,2.0,4.0,0.0,2.0,71.0,2088.0,596.0,215.0,51.9,1485.0,1485.0,838.0,124400.0,2.49,143040100.0,26,063,950200,10.296934865900383,18,77,194,199,37,99,0,0,711.2068965517241,43.56902356902357
599,"Census Tract 9503, Huron County, Michigan",772.0,673.0,643.0,0.0,1.0,0.0,0.0,0.0,1983.0,1.0,8.0,0.0,0.0,0.0,5.0,1997.0,564.0,251.0,55.9,1686.0,1686.0,968.0,119400.0,2.05,124161100.0,26,063,950300,12.568853279919882,13,51,107,164,60,92,0,0,844.266399599399,42.58600237247924
600,"Census Tract 9504, Huron County, Michigan",321.0,266.0,249.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,8.0,0.0,0.0,8.0,855.0,262.0,54.0,61.3,1551.0,1551.0,466.0,142000.0,1.83,,26,063,950400,6.315789473684211,6,12,33,28,37,45,0,0,1814.0350877192982,69.95486782720826
601,"Census Tract 9505, Huron County, Michigan",761.0,672.0,644.0,0.0,10.0,0.0,0.0,0.0,2011.0,0.0,0.0,21.0,0.0,14.0,26.0,2072.0,593.0,272.0,61.1,2624.0,2624.0,1075.0,154900.0,1.93,,26,063,950500,13.127413127413126,66,82,52,135,38,82,0,0,1266.4092664092664,59.03201219512195
602,"Census Tract 9506, Huron County, Michigan",1120.0,1021.0,882.0,2.0,23.0,0.0,0.0,0.0,2415.0,0.0,4.0,13.0,0.0,10.0,26.0,2468.0,665.0,269.0,46.1,1245.0,1245.0,1041.0,94800.0,2.37,121666900.0,26,063,950600,10.899513776337114,37,93,169,221,57,86,0,0,504.45705024311184,16.3855421686747
603,"Census Tract 9507, Huron County, Michigan",1496.0,1351.0,1254.0,0.0,0.0,0.0,0.0,0.0,3327.0,19.0,0.0,34.0,0.0,12.0,106.0,3498.0,916.0,414.0,42.1,1840.0,1840.0,1417.0,100700.0,2.44,134376100.0,26,063,950700,11.83533447684391,55,152,256,271,76,60,0,0,526.0148656375071,22.98913043478261
604,"Census Tract 9508, Huron County, Michigan",1593.0,1403.0,1305.0,0.0,1.0,0.0,0.0,0.0,3377.0,38.0,0.0,3.0,0.0,30.0,88.0,3536.0,898.0,420.0,47.1,1890.0,1890.0,1583.0,81700.0,2.2,,26,063,950800,11.877828054298641,68,141,265,271,97,112,0,0,534.5022624434389,16.243386243386244
605,"Census Tract 9509, Huron County, Michigan",1859.0,1641.0,1522.0,0.0,0.0,0.0,0.0,0.0,3660.0,10.0,0.0,0.0,0.0,6.0,32.0,3708.0,942.0,387.0,43.0,1521.0,1521.0,1368.0,137800.0,2.69,205099300.0,26,063,950900,10.436893203883495,82,167,237,376,119,66,0,0,410.19417475728153,10.059171597633137
606,"Census Tract 9510, Huron County, Michigan",1590.0,1433.0,1313.0,0.0,0.0,0.0,0.0,0.0,3498.0,20.0,0.0,51.0,0.0,35.0,261.0,3865.0,763.0,534.0,43.9,1822.0,1822.0,1584.0,84900.0,2.33,106449900.0,26,063,951000,13.816300129366105,64,109,286,184,104,76,0,0,471.4100905562742,13.062568605927552
607,"Census Tract 9511, Huron County, Michigan",925.0,886.0,823.0,5.0,0.0,0.0,0.0,0.0,2021.0,8.0,0.0,21.0,0.0,84.0,56.0,2190.0,597.0,246.0,49.9,943.0,943.0,827.0,157200.0,2.49,,26,063,951100,11.232876712328768,30,39,145,166,65,67,0,0,430.5936073059361,12.30116648992577
