NAME,Total Commuters,Driving Alone,Carpooling,Public Transportation,Walking,Cycling,Other Means,Worked from Home,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total Population,Median Income,Poverty Count,Median Age,Total Housing Units,Housing Units,Occupied Housing Units,Median Housing Value,Average Household Size,Median Gross Rent,state,county,tract,Poverty Rate,Labor Force 16-19,Labor Force 20-24,Labor Force 25-29,Labor Force 30-34,Labor Force 35-39,Labor Force 40-44,Labor Force 45-49,Labor Force 50-54,Labor Force Total,Housing Density,Housing Availability,Total Population,state_fips,county_fips,tract_code,GEOID,lat,lon,walkscore,bikescore,transitscore,walkscore_description,bikescore_description,transitscore_description
"Census Tract 29, Genesee County, Michigan",319.0,280.0,228.0,0.0,32.0,0.0,0.0,0.0,668.0,887.0,0.0,22.0,0.0,1.0,51.0,1629.0,295.0,619.0,58.6,1191.0,1191.0,979.0,62600.0,1.6,,26,49,2900,37.9987722529159,0,45,53,45,9,49,0,0,201,731.1233885819521,17.80016792611251,1629.0,26,49,2900,26049002900,43.01840954930069,-83.67767639224438,53.0,49.0,49.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 30, Genesee County, Michigan",1543.0,1328.0,1279.0,0.0,0.0,0.0,0.0,0.0,1972.0,1486.0,0.0,42.0,0.0,10.0,48.0,3558.0,859.0,442.0,37.0,1668.0,1668.0,1486.0,92100.0,2.39,,26,49,3000,12.422709387296234,124,148,278,283,76,44,0,0,953,468.8026981450253,10.911270983213427,3558.0,26,49,3000,26049003000,43.018280222896166,-83.66402432617365,39.0,47.0,34.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 31, Genesee County, Michigan",751.0,687.0,489.0,0.0,0.0,0.0,0.0,0.0,125.0,1954.0,72.0,4.0,0.0,0.0,144.0,2299.0,628.0,503.0,38.7,1127.0,1127.0,1023.0,46300.0,2.24,38095500.0,26,49,3100,21.879077859939105,70,46,69,91,30,52,0,0,358,490.2131361461505,9.22803904170364,2299.0,26,49,3100,26049003100,43.01489516748008,-83.64461842592148,36.0,34.0,33.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 32, Genesee County, Michigan",736.0,649.0,588.0,0.0,0.0,0.0,0.0,0.0,27.0,1916.0,0.0,0.0,0.0,0.0,41.0,1984.0,493.0,698.0,40.5,1056.0,1056.0,814.0,60100.0,2.42,,26,49,3200,35.181451612903224,19,44,173,98,31,60,0,0,425,532.258064516129,22.916666666666664,1984.0,26,49,3200,26049003200,43.00606849413237,-83.66528881053763,31.0,31.0,30.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 33, Genesee County, Michigan",801.0,765.0,713.0,0.0,17.0,0.0,0.0,0.0,661.0,1542.0,0.0,12.0,0.0,0.0,62.0,2277.0,652.0,711.0,34.9,912.0,912.0,875.0,106900.0,2.58,54746800.0,26,49,3300,31.225296442687743,43,61,65,74,29,40,0,0,312,400.5270092226614,4.057017543859649,2277.0,26,49,3300,26049003300,42.99512553904573,-83.66452441956048,19.0,33.0,27.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 34, Genesee County, Michigan",325.0,267.0,186.0,0.0,23.0,0.0,0.0,0.0,315.0,1403.0,40.0,0.0,0.0,0.0,15.0,1773.0,382.0,1414.0,20.2,1012.0,1012.0,675.0,9999.0,2.63,,26,49,3400,79.75183305132543,0,63,24,13,4,0,0,0,104,570.7839819514946,33.300395256917,1773.0,26,49,3400,26049003400,42.99656788158453,-83.64876288903204,11.0,29.0,26.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 35, Genesee County, Michigan",1104.0,1041.0,844.0,0.0,19.0,0.0,0.0,0.0,2060.0,618.0,8.0,0.0,0.0,67.0,86.0,2839.0,789.0,741.0,39.4,1246.0,1246.0,1127.0,36400.0,2.48,,26,49,3500,26.100739697076435,48,71,154,303,19,66,0,0,661,438.8869320183163,9.550561797752808,2839.0,26,49,3500,26049003500,42.9853964568717,-83.66792211934053,19.0,36.0,30.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 36, Genesee County, Michigan",1814.0,1695.0,1608.0,0.0,29.0,0.0,0.0,0.0,3261.0,1044.0,0.0,81.0,0.0,0.0,827.0,5213.0,1278.0,1620.0,43.3,2313.0,2313.0,2103.0,33200.0,2.48,101628500.0,26,49,3600,31.076155764435065,71,114,356,311,43,93,0,0,988,443.69844619221175,9.07911802853437,5213.0,26,49,3600,26049003600,42.99692458791069,-83.72407403588883,47.0,59.0,30.0,Car-Dependent,Bikeable,Some Transit
"Census Tract 37, Genesee County, Michigan",778.0,671.0,459.0,0.0,32.0,0.0,0.0,0.0,1362.0,717.0,0.0,16.0,0.0,15.0,285.0,2395.0,495.0,742.0,28.4,1093.0,1093.0,826.0,41300.0,2.8,,26,49,3700,30.981210855949897,57,52,82,155,48,18,0,0,412,456.3674321503132,24.42817932296432,2395.0,26,49,3700,26049003700,43.00587378378733,-83.70920448056006,53.0,48.0,36.0,Somewhat Walkable,Somewhat Bikeable,Some Transit
"Census Tract 38, Genesee County, Michigan",329.0,318.0,280.0,0.0,0.0,0.0,0.0,0.0,529.0,350.0,0.0,15.0,0.0,1.0,35.0,930.0,199.0,205.0,37.5,513.0,513.0,386.0,30300.0,2.38,,26,49,3800,22.04301075268817,13,36,79,40,0,28,0,0,196,551.6129032258065,24.756335282651072,930.0,26,49,3800,26049003800,43.00056272439745,-83.68180285702346,20.0,24.0,34.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 40, Genesee County, Michigan",1322.0,1207.0,1171.0,0.0,45.0,0.0,0.0,0.0,2364.0,569.0,2.0,0.0,0.0,0.0,500.0,3435.0,853.0,1129.0,36.6,1674.0,1674.0,1452.0,28100.0,2.36,,26,49,4000,32.86754002911208,58,123,157,245,13,71,0,0,667,487.3362445414847,13.261648745519713,3435.0,26,49,4000,26049004000,42.98965732277326,-83.68768620428932,47.0,44.0,32.0,Car-Dependent,Somewhat Bikeable,Some Transit
"Census Tract 101.10, Genesee County, Michigan",810.0,711.0,694.0,0.0,0.0,0.0,0.0,0.0,1958.0,46.0,0.0,0.0,0.0,15.0,87.0,2106.0,497.0,560.0,51.4,1307.0,1307.0,1194.0,81200.0,1.76,,26,49,10110,26.590693257359927,0,64,78,183,31,34,0,0,390,620.6077872744539,8.64575363427697,2106.0,26,49,10110,26049010110,43.17727833426904,-83.73551374100272,61.0,82.0,,Somewhat Walkable,Very Bikeable,
"Census Tract 101.11, Genesee County, Michigan",521.0,502.0,448.0,0.0,0.0,0.0,0.0,0.0,1250.0,112.0,0.0,10.0,0.0,0.0,0.0,1372.0,376.0,38.0,53.1,556.0,556.0,482.0,136600.0,2.57,61952000.0,26,49,10111,2.7696793002915454,0,47,55,90,71,29,0,0,292,405.2478134110787,13.309352517985612,1372.0,26,49,10111,26049010111,43.200706792477376,-83.75261520426878,0.0,40.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 101.12, Genesee County, Michigan",1098.0,1023.0,803.0,27.0,0.0,0.0,0.0,0.0,2181.0,27.0,1.0,4.0,0.0,26.0,215.0,2454.0,622.0,572.0,42.3,1029.0,1029.0,979.0,138800.0,2.5,106429500.0,26,49,10112,23.30888345558272,22,107,147,181,23,62,0,0,542,419.31540342298285,4.8590864917395535,2454.0,26,49,10112,26049010112,43.20028256149308,-83.71445294153207,0.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 101.16, Genesee County, Michigan",1219.0,1123.0,1025.0,1.0,0.0,0.0,0.0,0.0,3149.0,37.0,20.0,0.0,0.0,0.0,75.0,3281.0,962.0,119.0,41.4,1243.0,1243.0,1243.0,154900.0,2.63,,26,49,10116,3.6269430051813454,12,164,338,160,23,49,0,0,746,378.8479122218836,0.0,3281.0,26,49,10116,26049010116,43.15562437970498,-83.75084954425982,0.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 101.17, Genesee County, Michigan",1203.0,1132.0,1015.0,0.0,34.0,0.0,0.0,0.0,2267.0,107.0,21.0,16.0,17.0,75.0,186.0,2689.0,620.0,354.0,41.0,1326.0,1326.0,1234.0,109100.0,2.15,,26,49,10117,13.164745258460394,75,158,174,164,16,112,0,0,699,493.120119003347,6.93815987933635,2689.0,26,49,10117,26049010117,43.155046449950405,-83.71387844200646,1.0,42.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 102.01, Genesee County, Michigan",787.0,770.0,738.0,0.0,0.0,0.0,0.0,0.0,1680.0,9.0,0.0,13.0,0.0,0.0,12.0,1714.0,481.0,76.0,50.3,723.0,723.0,706.0,179200.0,2.4,126023800.0,26,49,10201,4.434072345390899,45,63,84,144,78,43,0,0,457,421.8203033838973,2.351313969571231,1714.0,26,49,10201,26049010201,43.19927633220648,-83.79172178960063,0.0,21.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 102.02, Genesee County, Michigan",741.0,710.0,631.0,0.0,0.0,0.0,0.0,0.0,1620.0,22.0,0.0,0.0,0.0,0.0,94.0,1736.0,511.0,196.0,45.7,681.0,681.0,681.0,158900.0,2.52,,26,49,10202,11.29032258064516,22,56,138,129,29,33,0,0,407,392.2811059907834,0.0,1736.0,26,49,10202,26049010202,43.1550008155347,-83.78987273718054,6.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 103.04, Genesee County, Michigan",1015.0,849.0,726.0,0.0,101.0,0.0,0.0,0.0,906.0,2043.0,23.0,0.0,0.0,22.0,341.0,3335.0,750.0,1433.0,30.2,1698.0,1698.0,1252.0,21600.0,2.65,,26,49,10304,42.968515742128936,59,121,74,191,29,46,0,0,520,509.1454272863568,26.266195524146053,3335.0,26,49,10304,26049010304,43.08299458665782,-83.71344547245353,13.0,34.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 103.05, Genesee County, Michigan",1392.0,1265.0,1006.0,0.0,0.0,0.0,0.0,0.0,1209.0,3011.0,0.0,25.0,0.0,10.0,188.0,4443.0,1332.0,1003.0,34.5,2221.0,2221.0,1836.0,45900.0,2.42,,26,49,10305,22.57483682196714,74,56,297,190,65,10,0,0,692,499.88746342561336,17.33453399369653,4443.0,26,49,10305,26049010305,43.098534653413736,-83.71236457927876,12.0,29.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 105.01, Genesee County, Michigan",791.0,755.0,651.0,0.0,24.0,0.0,0.0,0.0,1265.0,771.0,3.0,0.0,0.0,6.0,245.0,2290.0,523.0,663.0,32.9,1042.0,1042.0,911.0,31900.0,2.5,27047900.0,26,49,10501,28.951965065502183,38,93,143,106,26,32,0,0,438,455.02183406113534,12.57197696737044,2290.0,26,49,10501,26049010501,43.06140899258722,-83.74757706243409,29.0,33.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 105.02, Genesee County, Michigan",1852.0,1762.0,1657.0,16.0,1.0,0.0,0.0,0.0,2791.0,877.0,0.0,15.0,0.0,118.0,0.0,3801.0,999.0,799.0,33.1,1689.0,1689.0,1611.0,127600.0,2.36,,26,49,10502,21.02078400420942,102,578,150,208,37,123,0,0,1198,444.35674822415154,4.618117229129663,3801.0,26,49,10502,26049010502,43.0615428866074,-83.7875645946834,37.0,34.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 105.03, Genesee County, Michigan",818.0,762.0,693.0,14.0,2.0,0.0,0.0,0.0,1846.0,159.0,0.0,0.0,0.0,0.0,284.0,2289.0,556.0,543.0,39.5,871.0,871.0,793.0,143200.0,2.87,107313000.0,26,49,10503,23.722149410222805,32,70,94,125,41,78,0,0,440,380.51550895587593,8.955223880597014,2289.0,26,49,10503,26049010503,43.10578493981426,-83.78823726468968,0.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 105.04, Genesee County, Michigan",1380.0,1283.0,1068.0,0.0,2.0,0.0,0.0,0.0,2486.0,1191.0,8.0,0.0,0.0,9.0,205.0,3899.0,1084.0,308.0,44.2,1674.0,1674.0,1519.0,80800.0,2.55,,26,49,10504,7.899461400359066,74,139,294,318,14,136,0,0,975,429.3408566299051,9.25925925925926,3899.0,26,49,10504,26049010504,43.11013304490989,-83.73856760935791,0.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 106.03, Genesee County, Michigan",2262.0,2047.0,1789.0,0.0,35.0,0.0,0.0,0.0,5426.0,101.0,24.0,18.0,0.0,23.0,201.0,5793.0,1381.0,662.0,43.8,2574.0,2574.0,2477.0,127600.0,2.27,225465800.0,26,49,10603,11.427585016399105,60,103,468,283,149,112,0,0,1175,444.3293630243397,3.7684537684537687,5793.0,26,49,10603,26049010603,43.066446839900685,-83.83376801525722,43.0,33.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 106.04, Genesee County, Michigan",1178.0,1078.0,994.0,0.0,0.0,0.0,0.0,0.0,2297.0,59.0,53.0,0.0,0.0,9.0,145.0,2563.0,675.0,143.0,36.9,1003.0,1003.0,945.0,163400.0,2.71,,26,49,10604,5.579399141630901,41,131,198,197,65,77,0,0,709,391.33827545844713,5.782652043868395,2563.0,26,49,10604,26049010604,43.05871258771528,-83.85218935705275,12.0,21.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 106.10, Genesee County, Michigan",2337.0,2248.0,2058.0,0.0,0.0,0.0,0.0,0.0,5413.0,39.0,0.0,0.0,0.0,41.0,112.0,5605.0,1457.0,900.0,41.8,2113.0,2113.0,1997.0,168900.0,2.79,323849600.0,26,49,10610,16.057091882247992,77,174,279,608,129,198,0,0,1465,376.9848349687779,5.489824893516328,5605.0,26,49,10610,26049010610,43.10337976439842,-83.83917718804511,0.0,28.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 107, Genesee County, Michigan",2339.0,2179.0,1962.0,0.0,0.0,0.0,0.0,0.0,4856.0,53.0,21.0,35.0,0.0,20.0,23.0,5008.0,1547.0,148.0,48.6,1972.0,1972.0,1972.0,175600.0,2.53,340487200.0,26,49,10700,2.955271565495208,93,175,305,510,31,154,0,0,1268,393.7699680511182,0.0,5008.0,26,49,10700,26049010700,43.08663770116118,-83.8919565342294,0.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 108.10, Genesee County, Michigan",2271.0,2125.0,2085.0,3.0,9.0,0.0,0.0,0.0,2824.0,1732.0,9.0,241.0,0.0,29.0,177.0,5012.0,1363.0,243.0,45.7,2164.0,2164.0,1925.0,194600.0,2.6,,26,49,10810,4.8483639265762175,223,154,315,395,39,133,0,0,1259,431.7637669592977,11.044362292051757,5012.0,26,49,10810,26049010810,43.031090524624425,-83.79311882273221,9.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 108.11, Genesee County, Michigan",838.0,763.0,589.0,0.0,57.0,0.0,0.0,0.0,875.0,1517.0,59.0,21.0,0.0,2.0,82.0,2556.0,524.0,615.0,35.3,1014.0,1014.0,977.0,143000.0,2.45,,26,49,10811,24.061032863849764,19,89,164,47,25,53,0,0,397,396.7136150234742,3.648915187376726,2556.0,26,49,10811,26049010811,43.031086290671375,-83.76341254358573,12.0,26.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 108.12, Genesee County, Michigan",1140.0,1036.0,847.0,0.0,19.0,0.0,0.0,0.0,1671.0,1355.0,24.0,0.0,0.0,0.0,390.0,3440.0,792.0,1244.0,28.7,1627.0,1627.0,1299.0,46500.0,2.54,28177500.0,26,49,10812,36.16279069767442,0,153,182,190,9,38,0,0,572,472.9651162790698,20.159803318992008,3440.0,26,49,10812,26049010812,43.034571512303245,-83.74354120643659,24.0,32.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 108.13, Genesee County, Michigan",2182.0,1987.0,1845.0,0.0,1.0,0.0,0.0,0.0,2811.0,1274.0,0.0,117.0,0.0,175.0,369.0,4746.0,1146.0,498.0,44.7,2299.0,2299.0,2250.0,113400.0,2.1,,26,49,10813,10.493046776232616,92,99,458,291,102,123,0,0,1165,484.4079224610198,2.1313614615050023,4746.0,26,49,10813,26049010813,43.0017732441593,-83.79235947091202,31.0,38.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 109.10, Genesee County, Michigan",973.0,908.0,765.0,0.0,0.0,0.0,0.0,0.0,2177.0,434.0,0.0,13.0,0.0,62.0,127.0,2813.0,642.0,614.0,42.2,1489.0,1489.0,1188.0,71700.0,2.37,62721100.0,26,49,10910,21.827230714539635,20,79,127,197,9,44,0,0,476,529.3281194454319,20.214909335124247,2813.0,26,49,10910,26049010910,43.00165211471383,-83.75969952490776,60.0,48.0,,Somewhat Walkable,Somewhat Bikeable,
"Census Tract 109.11, Genesee County, Michigan",1934.0,1813.0,1676.0,0.0,14.0,0.0,0.0,0.0,1477.0,2596.0,0.0,0.0,0.0,7.0,261.0,4341.0,959.0,946.0,29.3,2097.0,2097.0,1766.0,58000.0,2.37,,26,49,10911,21.792213775627737,7,240,219,312,32,53,0,0,863,483.0684174153421,15.784453981878874,4341.0,26,49,10911,26049010911,43.00868835833184,-83.7437166028845,50.0,52.0,,Somewhat Walkable,Bikeable,
"Census Tract 109.12, Genesee County, Michigan",1155.0,1104.0,998.0,0.0,0.0,0.0,0.0,0.0,2412.0,206.0,11.0,19.0,0.0,1.0,120.0,2769.0,700.0,285.0,46.0,1448.0,1448.0,1315.0,122100.0,2.09,,26,49,10912,10.292524377031418,0,35,242,282,0,45,0,0,604,522.9324665944384,9.185082872928175,2769.0,26,49,10912,26049010912,42.9759926404526,-83.76949195815126,45.0,37.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 110.10, Genesee County, Michigan",2507.0,2305.0,2108.0,0.0,9.0,0.0,0.0,0.0,4952.0,595.0,7.0,18.0,0.0,0.0,110.0,5682.0,1605.0,940.0,37.2,2325.0,2325.0,2232.0,99200.0,2.43,,26,49,11010,16.543470608940513,115,325,316,555,104,122,0,0,1537,409.1869060190074,4.0,5682.0,26,49,11010,26049011010,42.96830248321756,-83.71016795274791,14.0,39.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 111.02, Genesee County, Michigan",2726.0,2444.0,2227.0,0.0,1.0,0.0,0.0,0.0,4862.0,337.0,35.0,109.0,0.0,135.0,122.0,5600.0,1397.0,384.0,41.2,2711.0,2711.0,2432.0,229800.0,2.26,292828000.0,26,49,11102,6.857142857142858,164,270,388,427,56,54,0,0,1359,484.1071428571429,10.291405385466618,5600.0,26,49,11102,26049011102,42.890362613141015,-83.65909653274713,1.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 111.03, Genesee County, Michigan",1899.0,1444.0,1252.0,0.0,36.0,0.0,0.0,0.0,3284.0,131.0,0.0,77.0,0.0,0.0,304.0,3796.0,1029.0,483.0,47.2,1643.0,1643.0,1543.0,287200.0,2.46,414590000.0,26,49,11103,12.723919915700735,113,43,378,232,119,98,0,0,983,432.8240252897787,6.086427267194157,3796.0,26,49,11103,26049011103,42.89205236661329,-83.58581871578555,2.0,25.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 111.04, Genesee County, Michigan",2779.0,2428.0,2158.0,21.0,0.0,0.0,0.0,0.0,5261.0,605.0,0.0,332.0,0.0,18.0,266.0,6482.0,1708.0,581.0,40.9,2523.0,2523.0,2367.0,202400.0,2.73,307741000.0,26,49,11104,8.96328293736501,55,102,440,349,163,37,0,0,1146,389.2317186053687,6.183115338882283,6482.0,26,49,11104,26049011104,42.90098479849468,-83.62439134938049,21.0,26.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 112.09, Genesee County, Michigan",3170.0,2905.0,2725.0,0.0,30.0,0.0,0.0,0.0,5455.0,824.0,0.0,91.0,0.0,62.0,162.0,6594.0,1701.0,465.0,42.8,2753.0,2753.0,2753.0,209200.0,2.36,419587600.0,26,49,11209,7.0518653321201095,127,323,319,737,193,111,0,0,1810,417.5007582650895,0.0,6594.0,26,49,11209,26049011209,42.9269384595697,-83.6122865532192,23.0,29.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 112.10, Genesee County, Michigan",584.0,455.0,414.0,0.0,1.0,0.0,0.0,0.0,1537.0,234.0,4.0,0.0,1.0,0.0,28.0,1804.0,439.0,192.0,59.1,1028.0,1028.0,998.0,169100.0,1.8,,26,49,11210,10.6430155210643,19,62,91,113,18,86,0,0,389,569.8447893569845,2.9182879377431905,1804.0,26,49,11210,26049011210,42.92270030762299,-83.6326372417042,56.0,51.0,,Somewhat Walkable,Bikeable,
"Census Tract 112.11, Genesee County, Michigan",2959.0,2570.0,2196.0,0.0,0.0,0.0,0.0,0.0,3990.0,996.0,0.0,121.0,0.0,233.0,167.0,5507.0,1278.0,302.0,38.6,2551.0,2551.0,2487.0,175600.0,2.21,250659000.0,26,49,11211,5.483929544216451,0,276,662,340,184,16,0,0,1478,463.2286181223897,2.508820070560565,5507.0,26,49,11211,26049011211,42.93095455270914,-83.66525743101276,5.0,30.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 112.12, Genesee County, Michigan",2301.0,2166.0,1860.0,1.0,3.0,0.0,0.0,0.0,4454.0,656.0,0.0,54.0,0.0,0.0,380.0,5544.0,1529.0,319.0,40.0,2611.0,2611.0,2489.0,113200.0,2.22,210790700.0,26,49,11212,5.753968253968254,32,283,398,359,119,164,0,0,1355,470.959595959596,4.672539256989659,5544.0,26,49,11212,26049011212,42.95196605411471,-83.66867676326936,31.0,33.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 112.13, Genesee County, Michigan",2298.0,1992.0,1861.0,0.0,0.0,0.0,0.0,0.0,4405.0,556.0,0.0,342.0,0.0,16.0,72.0,5391.0,1500.0,264.0,35.5,2086.0,2086.0,1852.0,158700.0,2.91,272138000.0,26,49,11213,4.897050639955482,85,225,575,417,70,169,0,0,1541,386.941198293452,11.2176414189837,5391.0,26,49,11213,26049011213,42.953281235503326,-83.60971909490421,3.0,27.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 112.14, Genesee County, Michigan",3523.0,3318.0,2863.0,0.0,0.0,0.0,0.0,0.0,4531.0,1134.0,0.0,515.0,0.0,274.0,361.0,6815.0,1827.0,397.0,40.8,2630.0,2630.0,2616.0,228400.0,2.61,868478200.0,26,49,11214,5.82538517975055,95,298,396,534,150,20,0,0,1493,385.9134262655906,0.532319391634981,6815.0,26,49,11214,26049011214,42.93123376232562,-83.59411965761393,24.0,34.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 113.01, Genesee County, Michigan",1567.0,1375.0,1055.0,0.0,65.0,0.0,0.0,0.0,3964.0,838.0,0.0,0.0,0.0,25.0,198.0,5025.0,1190.0,2090.0,37.9,2557.0,2557.0,2154.0,55900.0,2.3,132863000.0,26,49,11301,41.59203980099503,83,231,264,166,36,195,0,0,975,508.8557213930348,15.76065701994525,5025.0,26,49,11301,26049011301,42.97000429534905,-83.6820602171581,39.0,37.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 113.02, Genesee County, Michigan",1361.0,1272.0,1007.0,0.0,18.0,0.0,0.0,0.0,2781.0,54.0,38.0,0.0,0.0,12.0,61.0,2946.0,664.0,543.0,37.4,1414.0,1414.0,1286.0,51900.0,2.27,,26,49,11302,18.43177189409369,28,72,265,213,63,25,0,0,666,479.9728445349626,9.052333804809052,2946.0,26,49,11302,26049011302,42.97136620907175,-83.66246306972401,29.0,35.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 114.01, Genesee County, Michigan",1275.0,1206.0,1109.0,0.0,0.0,0.0,0.0,0.0,2047.0,606.0,74.0,82.0,0.0,184.0,236.0,3229.0,920.0,409.0,40.0,1419.0,1419.0,1335.0,85200.0,2.42,76949000.0,26,49,11401,12.666460204397648,103,56,197,152,50,9,0,0,567,439.4549396097863,5.9196617336152215,3229.0,26,49,11401,26049011401,42.97500086090656,-83.63330878760509,18.0,33.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 114.02, Genesee County, Michigan",2453.0,2055.0,1804.0,0.0,0.0,0.0,0.0,0.0,3969.0,423.0,0.0,137.0,29.0,0.0,130.0,4688.0,1324.0,97.0,45.4,1854.0,1854.0,1832.0,189900.0,2.56,331043600.0,26,49,11402,2.069112627986348,115,96,226,670,63,56,0,0,1226,395.4778156996587,1.186623516720604,4688.0,26,49,11402,26049011402,42.975614263626255,-83.59399134431824,12.0,29.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 115.02, Genesee County, Michigan",1618.0,1494.0,1293.0,0.0,29.0,0.0,0.0,0.0,2853.0,148.0,9.0,104.0,0.0,20.0,134.0,3268.0,858.0,495.0,44.3,1451.0,1451.0,1381.0,89600.0,2.37,,26,49,11502,15.1468788249694,51,76,479,203,71,95,0,0,975,444.0024479804162,4.824259131633356,3268.0,26,49,11502,26049011502,43.0188222388392,-83.60522303004709,22.0,30.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 115.03, Genesee County, Michigan",2517.0,2402.0,2159.0,10.0,0.0,0.0,0.0,0.0,4248.0,284.0,1.0,103.0,0.0,0.0,360.0,4996.0,1284.0,327.0,42.3,1894.0,1894.0,1812.0,133100.0,2.75,,26,49,11503,6.5452361889511605,152,252,384,401,92,113,0,0,1394,379.1032826261009,4.329461457233368,4996.0,26,49,11503,26049011503,43.01909285135865,-83.58551918005224,4.0,27.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 115.05, Genesee County, Michigan",1054.0,972.0,869.0,0.0,0.0,0.0,0.0,0.0,2357.0,143.0,0.0,0.0,0.0,38.0,105.0,2643.0,654.0,381.0,46.4,1218.0,1218.0,1120.0,108400.0,2.35,,26,49,11505,14.415437003405222,0,70,242,244,35,59,0,0,650,460.83995459704886,8.045977011494253,2643.0,26,49,11505,26049011505,43.03102076075783,-83.62557874930393,19.0,28.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 115.08, Genesee County, Michigan",1340.0,1264.0,1166.0,28.0,0.0,0.0,0.0,0.0,2539.0,90.0,0.0,0.0,0.0,30.0,78.0,2737.0,539.0,394.0,44.5,1466.0,1466.0,1355.0,100700.0,2.02,83781900.0,26,49,11508,14.395323346729995,56,90,114,237,165,73,0,0,735,535.6229448301059,7.571623465211459,2737.0,26,49,11508,26049011508,43.00094605781201,-83.62752107445013,11.0,28.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 116.01, Genesee County, Michigan",1806.0,1747.0,1681.0,0.0,0.0,0.0,0.0,0.0,3476.0,1.0,0.0,9.0,0.0,7.0,198.0,3691.0,1075.0,224.0,37.8,1372.0,1372.0,1316.0,236400.0,2.79,,26,49,11601,6.068816039013818,11,107,359,367,62,104,0,0,1010,371.71498238959634,4.081632653061225,3691.0,26,49,11601,26049011601,42.98367140247184,-83.50744502020014,0.0,27.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 116.11, Genesee County, Michigan",1394.0,1380.0,1363.0,0.0,0.0,0.0,0.0,0.0,2272.0,40.0,25.0,0.0,0.0,17.0,0.0,2354.0,366.0,461.0,30.4,1325.0,1325.0,1236.0,120100.0,1.9,,26,49,11611,19.583687340696688,73,273,256,154,0,0,0,0,756,562.8717077315208,6.716981132075471,2354.0,26,49,11611,26049011611,43.009886299994456,-83.53760996618536,8.0,26.0,,Car-Dependent,Somewhat Bikeable,
"Census Tract 116.12, Genesee County, Michigan",1906.0,1701.0,1668.0,0.0,0.0,0.0,0.0,0.0,3580.0,55.0,0.0,34.0,0.0,0.0,134.0,3803.0,1158.0,208.0,44.8,1591.0,1591.0,1529.0,203400.0,2.48,,26,49,11612,5.469366289771234,70,122,304,395,20,111,0,0,1022,418.3539311070208,3.896920175989944,3803.0,26,49,11612,26049011612,43.00033827723898,-83.54682165483945,1.0,25.0,,Car-Dependent,Somewhat Bikeable,
